1 3 2 1 3 1 3 3 3 1 3 2 2 3 1 3 1 1 2 1 1 3 1 2 2 2 2 1 3 1 2 1 3 3 1 2 3 1 1 3 2 1 2 1 1 3 3 3 1 2 1 3 1 2 1 1 3 1 2 1 3 3 1 1 2 2 2 2 2 1 3 1 1 2 1 3 3 1 2 1 3 1 1 1 1 3 1 2 2 3 1 3 1 1 1 2 1 3 3 2 1 2 1 1 1 1 2 1 3 2 1 1 3 3 1 2 1 2 2 1 2 2 1 2 1 3 2 1 1 1 2 2 3 1 1 3 2 1 3 1 2 1 2 1 3 3 3 1 2 2 2 1 3 2 2 1 2 1 1 1 2 1 1 2 3 3 2 3 2 1 3 2 2 3 1 2 3 2 2 2 2 2 2 3 3 2 3 1 2 3 1 1 2 1 3 3 3 2 3 1 3 2 3 1 3 2 3 3 3 1 1 3 3 3 1 1 2 1 1 2 1 3 1 2 3 3 1 2 3 1 1 2 1 1 3 1 3 2 3 2 2 1 3 1 3 2 2 3 1 3 2 2 2 1 2 1 3 1 3 3 3 3 3 2 3 3 1 3 2 1 2 2 1 3 2 2 3 3 2 2 3 2 2 3 2 2 3 1 3 3 1 2 3 3 1 2 1 1 2 1 3 3 2 3 2 1 2 2 1 3 1 2 3 1 2 2 2 2 3 2 3 3 2 2 3 1 3 1 2 1 1 2 3 1 3 3 1 2 2 1 3 3 2 2 1 2 1 3 1 1 2 1 2 3 2 2 2 2 1 3 3 3 2 3 3 1 1 1 3 3 3 3 2 3 1 1 2 2 2 3 1 1 2 2 3 1 1 3 3 3 2 3 3 1 2 1 1 2 2 2 1 3 2 2 1 3 1 2 1 1 1 1 2 3 1 1 2 3 3 2 2 2 2 3 1 2 2 1 1 2 1 2 2 2 3 1 1 3 2 1 3 3 2 3 1 3 2 1 3 3 1 2 2 3 3 3 2 1 1 1 2 1 3 2 1 1 2 1 3 3 3 2 3 3 1 3 1 1 2 1 1 1 1 3 2 3 3 3 1 1 3 2 3 1 1 2 3 3 1 1 1 2 1 3 3 1 2 2 2 3 1 2 2 3 1 3 2 1 2 3 2 2 3 3 1 2 3 3 1 2 3 3 2 2 2 3 1 2 3 3 1 3 3 1 2 3 3 3 2 2 2 3 1 3 2 1 3 3 2 2 3 1 1 2 1 1 1 1 2 2 1 2 3 3 2 2 
2 2 2 1 2 1 1 1 3 2 2 3 1 1 1 2 2 2 2 1 1 3 3 3 3 3 2 2 2 3 2 1 1 3 1 1 3 2 1 2 3 3 2 2 1 1 1 3 2 3 1 3 3 2 2 1 2 3 1 3 1 3 3 1 2 2 3 3 1 1 3 2 3 1 1 1 3 3 1 3 2 2 3 1 3 3 3 3 3 1 2 3 3 2 1 2 3 1 3 1 3 1 3 3 2 1 3 2 1 3 3 3 1 3 1 1 3 3 3 2 3 2 3 1 1 3 1 3 1 2 2 3 1 2 3 3 3 1 3 1 1 3 2 3 1 1 3 2 3 3 1 3 2 3 3 3 1 1 2 1 2 3 2 3 1 3 1 3 1 1 3 1 2 3 1 1 2 3 3 2 3 1 1 1 2 1 1 1 1 2 3 1 1 1 1 3 1 2 1 3 3 1 3 3 2 1 2 3 2 1 1 3 3 2 2 3 2 2 2 2 2 3 1 1 1 3 3 1 2 2 1 1 2 2 1 1 3 2 3 3 2 1 2 3 2 1 2 3 1 3 3 3 2 3 2 2 2 3 1 1 3 1 2 1 1 1 2 1 2 2 2 3 3 2 3 2 2 3 3 1 1 3 1 2 2 1 2 1 1 1 3 2 1 3 1 2 2 2 3 1 2 2 2 2 2 3 1 3 3 2 1 1 2 3 1 3 3 2 1 2 1 2 1 1 1 1 1 2 1 1 1 3 3 3 2 3 3 1 2 3 2 2 3 2 3 2 1 2 2 2 1 3 1 2 3 2 2 1 1 1 3 1 1 1 3 3 2 1 3 1 1 2 2 3 2 3 3 2 2 2 2 3 1 1 1 2 3 1 2 2 1 1 3 3 2 2 2 2 2 1 1 3 3 1 1 3 1 1 1 1 2 1 3 3 2 2 2 3 3 3 3 3 3 1 1 1 1 1 2 3 2 3 2 3 1 1 1 1 3 1 1 1 3 1 2 3 2 1 2 3 1 2 2 3 2 3 1 1 2 2 1 2 1 2 2 2 1 3 3 1 2 1 3 3 2 1 1 2 1 3 2 1 3 3 1 2 2 3 2 3 3 1 3 2 2 3 2 2 3 3 3 1 2 2 3 2 3 3 2 2 3 3 1 2 3 3 1 1 1 2 3 2 2 3 3 1 1 3 1 1 2 2 3 3 2 2 2 1 1 2 1 1 2 3 1 2 3 3 2 1 1 2 2 2 1 2 1 2 3 1 2 2 1 2 2 2 2 3 3 1 2 3 3 3 1 1 
72965 1051 1133 1313 1167 1692 955 2105 1860 1154 1736 2130 1376 1525 1545 1267 1281 1641 1385 1365 1482 1054 2238 1429 1349 1293 1439 1505 1686 1492 1261 1326 1330 1620 1257 1377 1806 1090 1353 1189 1291 2833 1486 1694 1941 1159 2125 2954 1415 1571 1526 1222 1906 1239 1595 1725 1077 1403 1825 1715 1479 1565 1320 1848 1418 2786 1463 1287 1348 1268 1437 1075 1411 1175 1235 1609 1431 1308 1252 1220 1450 1556 1552 1638 1500 1312 1073 1107 2213 1796 3221 2138 1992 2286 1541 1142 1376 1323 1367 1084 1793 1476 1617 2017 1543 1454 1768 1893 1598 1459 2017 1336 981 1635 1184 967 1733 1314 1842 2174 3684 2131 1538 1355 1153 1085 1163 2495 1532 2206 1495 1667 1910 1648 1477 1598 1025 1817 1246 1082 1002 1411 1630 1256 1202 1346 1287 1201 2230 1281 1479 1226 1274 1296 1304 1821 1272 1852 1390 1421 1478 2431 1955 1422 1688 1653 1394 1378 1133 1810 937 1075 1192 1597 1000 1170 1712 1566 1901 1173 1694 1477 2320 1378 1856 1275 1766 1547 1659 1636 1365 2061 1398 1162 1066 1425 1299 1525 1299 1363 1323 1177 1424 1309 1292 1507 1681 1385 1745 1582 1733 1676 1997 2715 1283 2042 1261 1559 1878 1082 1468 2164 1799 1227 1374 1397 1380 1043 1427 1289 1349 1094 1410 1517 2618 1947 1194 1821 2394 1124 1425 1143 1009 1252 1399 1082 1466 1649 1171 1061 1151 1723 1203 1678 1509 1466 2098 1477 1677 1339 1416 2024 2125 1256 1446 1858 1672 1661 1928 1700 1727 1184 2348 1908 1427 2585 1537 2357 1374 1991 1863 3026 1975 1601 2402 1645 1599 1490 1268 1843 4787 1400 1320 1953 1283 990 1863 1728 2145 2031 1265 2105 1319 1537 1287 1383 1470 1357 3149 2439 1121 900 1134 1244 1199 1731 2273 1438 3035 2839 1290 1843 1402 1879 1378 2124 1772 3469 1696 1534 1116 1232 1888 1258 1489 1406 1263 1490 1448 1604 1257 1403 1304 1771 1333 1604 1386 1070 1443 1327 1186 1708 1317 2295 2180 2998 1567 1620 1782 1169 2246 1534 3797 1475 1498 2213 1986 1494 1817 1605 2547 1639 1166 1628 1697 1834 1488 2325 1519 2052 1282 1589 1380 1478 1269 2272 1603 1523 2095 1303 1093 1300 1697 1089 1204 1589 1659 1359 2022 1155 1768 1341 1163 1877 1720 1067 1149 1471 1674 1318 1031 1286 1550 2430 1236 1676 1044 2617 1809 1166 1607 1679 1808 2359 1866 999 1552 1356 2317 1376 2213 1823 1817 1815 2194 1909 1306 1028 2098 2612 1187 1551 1187 1801 1397 2465 1136 1685 1004 1268 1153 990 1132 1067 1480 1521 1251 2958 1056 1404 1069 1654 1141 1748 1393 2294 985 1651 1665 1466 2108 1375 2169 1483 1157 1888 2522 1294 1698 1582 1928 1833 1202 1418 1151 1411 1872 2127 1144 1292 1420 1150 2254 1197 1745 1173 1938 1656 1045 1572 1568 816 2178 2313 1600 1146 1718 1496 1834 3093 1327 1092 1600 1331 1303 1378 1337 1706 1459 1534 1892 1727 2194 1785 938 1100 2559 1820 1110 1123 1596 1357 1823 1809 1410 1445 1247 1479 2187 1446 1070 1329 1550 1199 917 1335 1265 1200 1350 2469 1794 859 1483 1774 1290 2719 1017 1474 1070 1487 1243 1301 1724 908 1476 1365 1463 1142 1589 1858 2146 1286 1512 1379 1235 1642 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0.8618267497526526 1.1505709854895199 1.0017449047423503 -1.11391184331774 0.2935823143808123 1.6193786308873879 0.38303471073095796 -1.0531994327925243 0.10624568830443959 -1.8437906693855832 1.5752033215155326 1.5452353092998443 -1.0522394362261287 0.12702829550088657 -0.9041906626407545 0.6867048063734362 0.5804982698091501 1.5398525679454447 -0.40766225065837824 -0.2672463295951082 -0.5762470882570216 1.968159892488302 -0.6013803035736913 1.5307305541691152 0.465616387611401 -0.626050408435344 1.7523653258184142 -0.2266458963149396 1.580850021172958 -0.6674479489006706 0.35157622240777364 -0.7323142382038541 1.8257446143152598 1.199403310596732 1.2534189696623939 -1.7108457785032583 -0.5254809689738451 0.721122687410626 1.6007347306134125 -1.6595004867589398 -1.1671336610997045 -0.4609211045845636 1.4628189064472443 1.4922802375644477 -1.5493858433038055 
1.8618267497526526 1.1505709854895194 3.001744904742351 -0.11391184331773996 -1.7064176856191882 4.619378630887388 2.383034710730958 2.9468005672074753 -0.8937543116955604 0.15620933061441633 0.5752033215155326 3.5452353092998443 -3.052239436226129 3.127028295500887 3.0958093373592455 1.6867048063734362 0.5804982698091496 -0.4601474320545549 4.592337749341622 0.7327536704048914 -1.5762470882570216 -0.03184010751169808 -2.6013803035736913 0.5307305541691152 -0.5343836123885986 -1.6260504084353435 1.7523653258184142 1.77335410368506 -3.4191499788270416 -1.667447948900671 -1.6484237775922264 0.26768576179614634 2.8257446143152603 -0.8005966894032674 1.2534189696623939 0.28915422149674175 2.474519031026155 1.7211226874106256 3.6007347306134125 0.34049951324105976 0.8328663389002955 -3.460921104584564 0.46281890644724477 1.4922802375644473 -3.5493858433038055 
